Code,Ticker,Open,High,Low,Close,Volume,PrevClose,CompanyName,Market,Sector17,変動率(%),前日比(%),振れ幅(%),レンジ位置,上ヒゲ比,VWAP,売買代金(百万円),終値/VWAP,全体順位,セクター内順位,セクター銘柄数,セクター内%,vsセクター
7466,7466.T,2709.0,2733.0,2680.0,2732.0,15600.0,2689.0,ＳＰＫ,プライム（内国株式）,商社・卸売,0.85,1.6,1.96,0.981,0.019,2715.0,42.4,1.006,2102,148,290,0.51,-0.28
7467,7467.T,3905.0,3980.0,3895.0,3980.0,59900.0,3905.0,萩原電気ホールディングス,プライム（内国株式）,商社・卸売,1.92,1.92,2.18,1.0,0.0,3952.0,236.7,1.007,1227,66,290,0.228,0.79
7472,7472.T,3985.0,4010.0,3980.0,3990.0,3100.0,4000.0,鳥羽洋行,スタンダード（内国株式）,商社・卸売,0.13,-0.25,0.75,0.333,0.667,3993.0,12.4,0.999,2857,224,290,0.772,-1.0
7475,7475.T,2732.0,2773.0,2730.0,2773.0,11200.0,2741.0,アルビス,プライム（内国株式）,小売,1.5,1.17,1.57,1.0,0.0,2759.0,30.9,1.005,1547,66,331,0.199,0.82
7476,7476.T,2233.0,2275.5,2221.5,2275.5,257500.0,2230.0,アズワン,プライム（内国株式）,商社・卸売,1.9,2.04,2.42,1.0,0.0,2258.0,581.4,1.008,1242,69,290,0.238,0.77
7477,7477.T,1899.0,1899.0,1828.0,1849.0,1500.0,1899.0,ムラキ,スタンダード（内国株式）,商社・卸売,-2.63,-2.63,3.74,0.296,0.704,1859.0,2.8,0.995,3729,289,290,0.997,-3.76
7480,7480.T,1787.0,1808.0,1783.0,1804.0,28600.0,1794.0,スズデン,スタンダード（内国株式）,商社・卸売,0.95,0.56,1.4,0.84,0.16,1798.0,51.4,1.003,2003,141,290,0.486,-0.18
7481,7481.T,2769.0,2770.0,2743.0,2747.0,3900.0,2743.0,尾家産業,スタンダード（内国株式）,商社・卸売,-0.79,0.15,0.98,0.148,0.852,2753.0,10.7,0.998,3508,270,290,0.931,-1.92
7482,7482.T,1472.0,1500.0,1472.0,1495.0,56700.0,1480.0,シモジマ,プライム（内国株式）,商社・卸売,1.56,1.01,1.9,0.821,0.179,1489.0,84.4,1.004,1497,89,290,0.307,0.43
7483,7483.T,3675.0,3720.0,3665.0,3710.0,116900.0,3650.0,ドウシシャ,プライム（内国株式）,商社・卸売,0.95,1.64,1.5,0.818,0.182,3698.0,432.3,1.003,2003,141,290,0.486,-0.18
7486,7486.T,803.0,825.0,803.0,825.0,1200.0,803.0,サンリン,スタンダード（内国株式）,商社・卸売,2.74,2.74,2.74,1.0,0.0,818.0,1.0,1.009,737,34,290,0.117,1.61
7487,7487.T,1869.0,1870.0,1855.0,1859.0,10800.0,1862.0,小津産業,スタンダード（内国株式）,商社・卸売,-0.54,-0.16,0.8,0.267,0.733,1861.0,20.1,0.999,3407,263,290,0.907,-1.67
7490,7490.T,1339.0,1339.0,1318.0,1321.0,3700.0,1330.0,日新商事,スタンダード（内国株式）,商社・卸売,-1.34,-0.68,1.57,0.143,0.857,1326.0,4.9,0.996,3626,282,290,0.972,-2.47
7494,7494.T,249.0,250.0,248.0,250.0,20600.0,249.0,コナカ,スタンダード（内国株式）,小売,0.4,0.4,0.8,1.0,0.0,249.0,5.1,1.004,2565,177,331,0.535,-0.28
7500,7500.T,10620.0,10700.0,10620.0,10700.0,700.0,10640.0,西川計測,スタンダード（内国株式）,商社・卸売,0.75,0.56,0.75,1.0,0.0,10673.0,7.5,1.003,2197,155,290,0.534,-0.38
7501,7501.T,1783.0,1810.0,1783.0,1789.0,800.0,1810.0,ティムコ,スタンダード（内国株式）,商社・卸売,0.34,-1.16,1.51,0.222,0.778,1794.0,1.4,0.997,2625,202,290,0.697,-0.79
7502,7502.T,1828.0,1831.0,1828.0,1831.0,1600.0,1828.0,プラザホールディングス,スタンダード（内国株式）,情報通信・サービスその他,0.16,0.16,0.16,1.0,0.0,1830.0,2.9,1.001,2816,828,1256,0.659,-0.86
7504,7504.T,3370.0,3460.0,3370.0,3455.0,32700.0,3360.0,高速,プライム（内国株式）,商社・卸売,2.52,2.83,2.67,0.944,0.056,3428.0,112.1,1.008,862,41,290,0.141,1.39
7505,7505.T,2078.0,2199.0,2072.0,2199.0,15600.0,2057.0,扶桑電通,スタンダード（内国株式）,商社・卸売,5.82,6.9,6.11,1.0,0.0,2157.0,33.6,1.019,119,5,290,0.017,4.69
7506,7506.T,1419.0,1438.0,1417.0,1431.0,7500.0,1415.0,ハウス　オブ　ローゼ,スタンダード（内国株式）,小売,0.85,1.13,1.48,0.667,0.333,1429.0,10.7,1.001,2102,115,331,0.347,0.17
7508,7508.T,1489.0,1521.0,1488.0,1515.0,76100.0,1488.0,Ｇ‐７ホールディングス,プライム（内国株式）,小売,1.75,1.81,2.22,0.818,0.182,1508.0,114.8,1.005,1357,54,331,0.163,1.07
7509,7509.T,4960.0,4960.0,4960.0,4960.0,300.0,4890.0,アイエーグループ,スタンダード（内国株式）,小売,0.0,1.43,0.0,0.0,0.0,4960.0,1.5,1.0,2950,232,331,0.701,-0.68
7510,7510.T,2589.0,2666.0,2589.0,2638.0,117000.0,2450.0,たけびし,プライム（内国株式）,商社・卸売,1.89,7.67,2.97,0.636,0.364,2631.0,307.8,1.003,1251,70,290,0.241,0.76
7512,7512.T,909.0,912.0,904.0,912.0,278400.0,902.0,イオン北海道,スタンダード（内国株式）,小売,0.33,1.11,0.88,1.0,0.0,909.0,253.1,1.003,2636,187,331,0.565,-0.35
7513,7513.T,1307.0,1327.0,1285.0,1324.0,219400.0,1300.0,コジマ,プライム（内国株式）,小売,1.3,1.85,3.21,0.929,0.071,1312.0,287.9,1.009,1696,77,331,0.233,0.62
7514,7514.T,860.0,861.0,855.0,858.0,14900.0,860.0,ヒマラヤ,スタンダード（内国株式）,小売,-0.23,-0.23,0.7,0.5,0.5,858.0,12.8,1.0,3256,275,331,0.831,-0.91
7515,7515.T,4615.0,4615.0,4480.0,4545.0,700.0,4475.0,マルヨシセンター,スタンダード（内国株式）,小売,-1.52,1.56,2.93,0.481,0.519,4547.0,3.2,1.0,3655,315,331,0.952,-2.2
7516,7516.T,4215.0,4350.0,4195.0,4325.0,229500.0,4200.0,コーナン商事,プライム（内国株式）,小売,2.61,2.98,3.68,0.839,0.161,4290.0,984.6,1.008,800,28,331,0.085,1.93
7520,7520.T,3065.0,3095.0,3045.0,3075.0,41900.0,3090.0,エコス,プライム（内国株式）,小売,0.33,-0.49,1.63,0.6,0.4,3072.0,128.7,1.001,2636,187,331,0.565,-0.35
7521,7521.T,2610.0,2662.0,2610.0,2660.0,12600.0,2612.0,ムサシ,スタンダード（内国株式）,商社・卸売,1.92,1.84,1.99,0.962,0.038,2644.0,33.3,1.006,1227,66,290,0.228,0.79
7522,7522.T,969.0,979.0,968.0,976.0,68300.0,967.0,ワタミ,プライム（内国株式）,小売,0.72,0.93,1.14,0.727,0.273,974.0,66.5,1.002,2226,129,331,0.39,0.04
7523,7523.T,1620.0,1624.0,1620.0,1624.0,1900.0,1621.0,アールビバン,スタンダード（内国株式）,小売,0.25,0.19,0.25,1.0,0.0,1623.0,3.1,1.001,2704,196,331,0.592,-0.43
7524,7524.T,182.0,185.0,182.0,185.0,16000.0,182.0,マルシェ,スタンダード（内国株式）,小売,1.65,1.65,1.65,1.0,0.0,184.0,2.9,1.005,1435,62,331,0.187,0.97
7525,7525.T,3835.0,3890.0,3835.0,3855.0,7500.0,3845.0,リックス,プライム（内国株式）,商社・卸売,0.52,0.26,1.43,0.364,0.636,3860.0,29.0,0.999,2439,182,290,0.628,-0.61
7527,7527.T,60.0,61.0,59.0,61.0,1619000.0,59.0,システムソフト,スタンダード（内国株式）,情報通信・サービスその他,1.67,3.39,3.33,1.0,0.0,60.0,97.1,1.017,1423,374,1256,0.298,0.65
7531,7531.T,1483.0,1483.0,1456.0,1460.0,800.0,1483.0,清和中央ホールディングス,スタンダード（内国株式）,商社・卸売,-1.55,-1.55,1.82,0.148,0.852,1466.0,1.2,0.996,3659,284,290,0.979,-2.68
7532,7532.T,1048.5,1048.5,1025.0,1040.0,16140800.0,1017.5,パン・パシフィック・インターナショナルホールディングス,プライム（内国株式）,小売,-0.81,2.21,2.24,0.638,0.362,1038.0,16754.2,1.002,3514,304,331,0.918,-1.49
7537,7537.T,1260.0,1277.0,1253.0,1275.0,88400.0,1262.0,丸文,プライム（内国株式）,商社・卸売,1.19,1.03,1.9,0.917,0.083,1268.0,112.1,1.006,1787,120,290,0.414,0.06
7538,7538.T,443.0,455.0,442.0,454.0,11300.0,435.0,大水,スタンダード（内国株式）,商社・卸売,2.48,4.37,2.93,0.923,0.077,450.0,5.1,1.009,886,43,290,0.148,1.35
7539,7539.T,804.0,809.0,800.0,807.0,36100.0,803.0,アイナボホールディングス,スタンダード（内国株式）,商社・卸売,0.37,0.5,1.12,0.778,0.222,805.0,29.1,1.002,2597,196,290,0.676,-0.76
7544,7544.T,575.0,580.0,574.0,574.0,4900.0,579.0,スリーエフ,スタンダード（内国株式）,小売,-0.17,-0.86,1.04,0.0,1.0,576.0,2.8,0.997,3217,269,331,0.813,-0.85
7545,7545.T,2197.0,2214.0,2187.0,2214.0,422300.0,2174.0,西松屋チェーン,プライム（内国株式）,小売,0.77,1.84,1.23,1.0,0.0,2205.0,931.2,1.004,2178,123,331,0.372,0.09
7550,7550.T,9816.0,9967.0,9786.0,9929.0,433500.0,9765.0,ゼンショーホールディングス,プライム（内国株式）,小売,1.15,1.68,1.84,0.79,0.21,9894.0,4289.0,1.004,1826,87,331,0.263,0.47
75505,75505.T,5055.0,5055.0,5055.0,5055.0,400.0,5046.0,ゼンショーホールディングス第１回社債型種類株式,プライム（内国株式）,小売,0.0,0.18,0.0,0.0,0.0,5055.0,2.0,1.0,2950,232,331,0.701,-0.68
7551,7551.T,701.0,703.0,701.0,702.0,4600.0,701.0,ウェッズ,スタンダード（内国株式）,自動車・輸送機,0.14,0.14,0.29,0.5,0.5,702.0,3.2,1.0,2842,85,104,0.817,-1.57
7552,7552.T,3025.0,3185.0,3020.0,3185.0,336600.0,2973.0,ハピネット,プライム（内国株式）,商社・卸売,5.29,7.13,5.45,1.0,0.0,3130.0,1053.6,1.018,159,6,290,0.021,4.16
7554,7554.T,1210.0,1218.0,1209.0,1213.0,62500.0,1207.0,幸楽苑,プライム（内国株式）,小売,0.25,0.5,0.74,0.444,0.556,1213.0,75.8,1.0,2704,196,331,0.592,-0.43
7555,7555.T,749.0,750.0,749.0,750.0,500.0,749.0,大田花き,スタンダード（内国株式）,商社・卸売,0.13,0.13,0.13,1.0,0.0,750.0,0.4,1.0,2857,224,290,0.772,-1.0
7561,7561.T,767.0,777.0,767.0,777.0,15900.0,765.0,ハークスレイ,スタンダード（内国株式）,小売,1.3,1.57,1.3,1.0,0.0,774.0,12.3,1.004,1696,77,331,0.233,0.62
7562,7562.T,3825.0,3870.0,3810.0,3870.0,7800.0,3810.0,安楽亭,スタンダード（内国株式）,小売,1.18,1.57,1.57,1.0,0.0,3850.0,30.0,1.005,1797,84,331,0.254,0.5
7564,7564.T,7630.0,7890.0,7610.0,7780.0,387500.0,7480.0,ワークマン,スタンダード（内国株式）,小売,1.97,4.01,3.67,0.607,0.393,7760.0,3007.0,1.003,1196,42,331,0.127,1.29
7565,7565.T,6050.0,6050.0,6050.0,6050.0,0.0,6050.0,萬世電機,スタンダード（内国株式）,商社・卸売,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,1.0,2950,234,290,0.807,-1.13
7567,7567.T,522.0,522.0,516.0,519.0,9700.0,523.0,栄電子,スタンダード（内国株式）,商社・卸売,-0.57,-0.76,1.15,0.5,0.5,519.0,5.0,1.0,3423,266,290,0.917,-1.7
7570,7570.T,1440.0,1445.0,1426.0,1443.0,44800.0,1421.0,橋本総業ホールディングス,スタンダード（内国株式）,商社・卸売,0.21,1.55,1.32,0.895,0.105,1438.0,64.4,1.003,2750,214,290,0.738,-0.92
7571,7571.T,113.0,118.0,113.0,117.0,394000.0,113.0,ヤマノホールディングス,スタンダード（内国株式）,小売,3.54,3.54,4.42,0.8,0.2,116.0,45.7,1.009,451,15,331,0.045,2.86
7575,7575.T,1560.0,1596.0,1552.0,1596.0,406500.0,1543.0,日本ライフライン,プライム（内国株式）,商社・卸売,2.31,3.43,2.82,1.0,0.0,1581.0,642.7,1.009,980,48,290,0.166,1.18
7578,7578.T,120.0,121.0,118.0,119.0,40600.0,120.0,ニチリョク,スタンダード（内国株式）,小売,-0.83,-0.83,2.5,0.333,0.667,119.0,4.8,1.0,3518,305,331,0.921,-1.51
7581,7581.T,7000.0,7050.0,6960.0,7010.0,259700.0,7010.0,サイゼリヤ,プライム（内国株式）,小売,0.14,0.0,1.29,0.556,0.444,7007.0,1819.7,1.0,2842,217,331,0.656,-0.54
7585,7585.T,406.0,409.0,406.0,408.0,3300.0,408.0,かんなん丸,スタンダード（内国株式）,小売,0.49,0.0,0.74,0.667,0.333,408.0,1.3,1.0,2477,161,331,0.486,-0.19
7590,7590.T,402.0,407.0,400.0,407.0,70600.0,399.0,タカショー,スタンダード（内国株式）,商社・卸売,1.24,2.01,1.74,1.0,0.0,405.0,28.6,1.005,1736,116,290,0.4,0.11
7593,7593.T,569.0,574.0,566.0,574.0,244800.0,567.0,ＶＴホールディングス,プライム（内国株式）,小売,0.88,1.23,1.41,1.0,0.0,571.0,139.8,1.005,2072,114,331,0.344,0.2
7595,7595.T,1630.0,1643.0,1601.0,1606.0,419300.0,1592.0,アルゴグラフィックス,プライム（内国株式）,情報通信・サービスその他,-1.47,0.88,2.58,0.119,0.881,1617.0,678.0,0.993,3648,1196,1256,0.952,-2.49
7596,7596.T,2322.0,2345.0,2322.0,2338.0,12900.0,2324.0,魚力,プライム（内国株式）,小売,0.69,0.6,0.99,0.696,0.304,2335.0,30.1,1.001,2256,131,331,0.396,0.01
7599,7599.T,1515.0,1537.0,1494.0,1532.0,1010000.0,1495.0,ＩＤＯＭ,プライム（内国株式）,商社・卸売,1.12,2.47,2.84,0.884,0.116,1521.0,1536.2,1.007,1854,126,290,0.434,-0.01
7600,7600.T,580.0,644.0,575.0,643.0,434600.0,580.0,日本エム・ディ・エム,プライム（内国株式）,電機・精密,10.86,10.86,11.9,0.986,0.014,621.0,269.9,1.035,24,5,281,0.018,8.66
7601,7601.T,176.0,180.0,176.0,178.0,21500.0,176.0,ポプラ,スタンダード（内国株式）,小売,1.14,1.14,2.27,0.5,0.5,178.0,3.8,1.0,1838,89,331,0.269,0.46
7602,7602.T,230.0,239.0,230.0,239.0,198100.0,231.0,レダックス,スタンダード（内国株式）,商社・卸売,3.91,3.46,3.91,1.0,0.0,236.0,46.8,1.013,367,18,290,0.062,2.78
7603,7603.T,146.0,153.0,146.0,148.0,301900.0,147.0,ジーイエット,スタンダード（内国株式）,小売,1.37,0.68,4.79,0.286,0.714,149.0,45.0,0.993,1638,75,331,0.227,0.69
7604,7604.T,858.0,863.0,856.0,863.0,13500.0,856.0,梅の花グループ,スタンダード（内国株式）,小売,0.58,0.82,0.82,1.0,0.0,861.0,11.6,1.002,2369,147,331,0.444,-0.1
7606,7606.T,2601.0,2679.0,2594.0,2677.0,325000.0,2561.0,ユナイテッドアローズ,プライム（内国株式）,小売,2.92,4.53,3.27,0.976,0.024,2650.0,861.2,1.01,657,25,331,0.076,2.24
7607,7607.T,3280.0,3375.0,3280.0,3375.0,29200.0,3300.0,進和,プライム（内国株式）,商社・卸売,2.9,2.27,2.9,1.0,0.0,3343.0,97.6,1.01,664,30,290,0.103,1.77
7608,7608.T,900.0,944.0,900.0,928.0,320200.0,899.0,エスケイジャパン,スタンダード（内国株式）,商社・卸売,3.11,3.23,4.89,0.636,0.364,924.0,295.9,1.004,588,25,290,0.086,1.98
7609,7609.T,3005.0,3050.0,2986.0,3015.0,66100.0,3000.0,ダイトロン,プライム（内国株式）,商社・卸売,0.33,0.5,2.13,0.453,0.547,3017.0,199.4,0.999,2636,204,290,0.703,-0.8
7610,7610.T,150.0,157.0,149.0,157.0,1800300.0,150.0,テイツー,スタンダード（内国株式）,小売,4.67,4.67,5.33,1.0,0.0,154.0,277.2,1.019,234,9,331,0.027,3.99
7611,7611.T,3185.0,3185.0,3105.0,3145.0,174900.0,3130.0,ハイデイ日高,プライム（内国株式）,小売,-1.26,0.48,2.51,0.5,0.5,3145.0,550.1,1.0,3618,311,331,0.94,-1.94
7613,7613.T,1400.0,1430.0,1391.0,1425.0,144500.0,1405.0,シークス,プライム（内国株式）,商社・卸売,1.79,1.42,2.79,0.872,0.128,1415.0,204.5,1.007,1323,75,290,0.259,0.66
7614,7614.T,1619.0,1627.0,1615.0,1627.0,2500.0,1619.0,オーエムツーネットワーク,スタンダード（内国株式）,小売,0.49,0.49,0.74,1.0,0.0,1623.0,4.1,1.002,2477,161,331,0.486,-0.19
7615,7615.T,151.0,157.0,150.0,157.0,553100.0,150.0,京都きもの友禅ホールディングス,スタンダード（内国株式）,小売,3.97,4.67,4.64,1.0,0.0,155.0,85.7,1.013,353,13,331,0.039,3.29
7616,7616.T,1857.5,1875.0,1848.0,1875.0,418400.0,1847.5,コロワイド,プライム（内国株式）,小売,0.94,1.49,1.45,1.0,0.0,1866.0,780.7,1.005,2011,109,331,0.329,0.26
7619,7619.T,921.0,933.0,920.0,927.0,13300.0,921.0,田中商事,スタンダード（内国株式）,商社・卸売,0.65,0.65,1.41,0.538,0.462,927.0,12.3,1.0,2300,168,290,0.579,-0.48
7621,7621.T,3390.0,3390.0,3370.0,3385.0,1300.0,3380.0,うかい,スタンダード（内国株式）,小売,-0.15,0.15,0.59,0.75,0.25,3382.0,4.4,1.001,3196,267,331,0.807,-0.83
7624,7624.T,141.0,144.0,141.0,144.0,26000.0,142.0,ＮａＩＴＯ,スタンダード（内国株式）,商社・卸売,2.13,1.41,2.13,1.0,0.0,143.0,3.7,1.007,1091,54,290,0.186,1.0
7625,7625.T,480.0,480.0,468.0,479.0,10500.0,468.0,グローバルダイニング,スタンダード（内国株式）,小売,-0.21,2.35,2.5,0.917,0.083,476.0,5.0,1.006,3239,273,331,0.825,-0.89
7628,7628.T,1247.0,1260.0,1239.0,1255.0,77800.0,1247.0,オーハシテクニカ,プライム（内国株式）,商社・卸売,0.64,0.64,1.68,0.762,0.238,1251.0,97.3,1.003,2308,171,290,0.59,-0.49
7630,7630.T,913.0,914.0,906.0,907.0,452900.0,910.0,壱番屋,プライム（内国株式）,小売,-0.66,-0.33,0.88,0.125,0.875,909.0,411.7,0.998,3458,296,331,0.894,-1.34
7634,7634.T,5120.0,5190.0,5120.0,5190.0,800.0,5120.0,星医療酸器,スタンダード（内国株式）,商社・卸売,1.37,1.37,1.37,1.0,0.0,5167.0,4.1,1.004,1638,105,290,0.362,0.24
7635,7635.T,1696.0,1697.0,1696.0,1697.0,300.0,1694.0,杉田エース,スタンダード（内国株式）,商社・卸売,0.06,0.18,0.06,1.0,0.0,1697.0,0.5,1.0,2926,231,290,0.797,-1.07
7636,7636.T,810.0,812.0,810.0,812.0,18000.0,813.0,ハンズマン,スタンダード（内国株式）,小売,0.25,-0.12,0.25,1.0,0.0,811.0,14.6,1.001,2704,196,331,0.592,-0.43
7637,7637.T,2668.0,2696.0,2656.0,2684.0,21100.0,2684.0,白銅,プライム（内国株式）,商社・卸売,0.6,0.0,1.5,0.7,0.3,2679.0,56.5,1.002,2353,172,290,0.593,-0.53
7638,7638.T,1642.0,1662.0,1630.0,1662.0,33100.0,1650.0,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,スタンダード（内国株式）,小売,1.22,0.73,1.95,1.0,0.0,1651.0,54.6,1.007,1758,82,331,0.248,0.54
7640,7640.T,203.0,206.0,202.0,205.0,30900.0,203.0,トップカルチャー,スタンダード（内国株式）,小売,0.99,0.99,1.97,0.75,0.25,204.0,6.3,1.005,1961,101,331,0.305,0.31
7643,7643.T,1797.0,1800.0,1785.0,1792.0,4200.0,1797.0,ダイイチ,スタンダード（内国株式）,小売,-0.28,-0.28,0.83,0.467,0.533,1792.0,7.5,1.0,3283,277,331,0.837,-0.96
7646,7646.T,2049.0,2049.0,2010.0,2010.0,17500.0,2034.0,ＰＬＡＮＴ,スタンダード（内国株式）,小売,-1.9,-1.18,1.9,0.0,1.0,2023.0,35.4,0.994,3693,322,331,0.973,-2.58
7649,7649.T,3547.0,3596.0,3523.0,3590.0,617500.0,3518.0,スギホールディングス,プライム（内国株式）,小売,1.21,2.05,2.06,0.918,0.082,3570.0,2204.5,1.006,1771,83,331,0.251,0.53
7670,7670.T,1239.0,1243.0,1235.0,1240.0,1600.0,1240.0,オーウエル,スタンダード（内国株式）,商社・卸売,0.08,0.0,0.65,0.625,0.375,1239.0,2.0,1.001,2909,229,290,0.79,-1.05
7673,7673.T,1770.0,1783.0,1766.0,1782.0,3800.0,1765.0,ダイコー通産,スタンダード（内国株式）,商社・卸売,0.68,0.96,0.96,0.941,0.059,1777.0,6.8,1.003,2268,162,290,0.559,-0.45
7674,7674.T,2601.0,2610.0,2600.0,2610.0,3900.0,2601.0,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,グロース（内国株式）,小売,0.35,0.35,0.38,1.0,0.0,2607.0,10.2,1.001,2615,186,331,0.562,-0.33
7677,7677.T,2700.0,2700.0,2700.0,2700.0,100.0,2700.0,ヤシマキザイ,スタンダード（内国株式）,商社・卸売,0.0,0.0,0.0,0.0,0.0,2700.0,0.3,1.0,2950,234,290,0.807,-1.13
7678,7678.T,4720.0,4745.0,4695.0,4740.0,3000.0,4720.0,あさくま,スタンダード（内国株式）,小売,0.42,0.42,1.06,0.9,0.1,4727.0,14.2,1.003,2549,175,331,0.529,-0.26
7679,7679.T,2070.0,2094.0,2070.0,2085.0,40200.0,2065.0,薬王堂ホールディングス,プライム（内国株式）,小売,0.72,0.97,1.16,0.625,0.375,2083.0,83.7,1.001,2226,129,331,0.39,0.04
7681,7681.T,923.0,923.0,923.0,923.0,100.0,938.0,レオクラン,スタンダード（内国株式）,商社・卸売,0.0,-1.6,0.0,0.0,0.0,923.0,0.1,1.0,2950,234,290,0.807,-1.13
7682,7682.T,4090.0,4090.0,4080.0,4085.0,1200.0,4070.0,浜木綿,スタンダード（内国株式）,小売,-0.12,0.37,0.24,0.5,0.5,4085.0,4.9,1.0,3174,265,331,0.801,-0.8
7683,7683.T,1355.0,1370.0,1355.0,1370.0,29500.0,1349.0,ダブルエー,プライム（内国株式）,小売,1.11,1.56,1.11,1.0,0.0,1365.0,40.3,1.004,1865,90,331,0.272,0.43
7685,7685.T,6110.0,6140.0,5830.0,5900.0,635800.0,5810.0,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,商社・卸売,-3.44,1.55,5.07,0.226,0.774,5957.0,3787.5,0.99,3749,290,290,1.0,-4.57
7686,7686.T,418.0,434.0,415.0,427.0,52000.0,416.0,ひとまいる,スタンダード（内国株式）,小売,2.15,2.64,4.55,0.632,0.368,425.0,22.1,1.005,1079,39,331,0.118,1.47
7687,7687.T,475.0,478.0,470.0,470.0,9100.0,473.0,ミクリード,グロース（内国株式）,商社・卸売,-1.05,-0.63,1.68,0.0,1.0,473.0,4.3,0.994,3571,279,290,0.962,-2.18
7689,7689.T,479.0,491.0,466.0,474.0,4900.0,471.0,コパ・コーポレーション,グロース（内国株式）,商社・卸売,-1.04,0.64,5.22,0.32,0.68,477.0,2.3,0.994,3569,278,290,0.959,-2.17
7692,7692.T,103.0,105.0,103.0,105.0,257500.0,103.0,アースインフィニティ,スタンダード（内国株式）,電力・ガス,1.94,1.94,1.94,1.0,0.0,104.0,26.8,1.01,1214,15,28,0.536,-0.19
7694,7694.T,643.0,656.0,641.0,646.0,17800.0,643.0,いつも,グロース（内国株式）,小売,0.47,0.47,2.33,0.333,0.667,648.0,11.5,0.997,2496,166,331,0.502,-0.21
7695,7695.T,820.0,827.0,819.0,819.0,3200.0,820.0,交換できるくん,グロース（内国株式）,小売,-0.12,-0.12,0.98,0.0,1.0,822.0,2.6,0.996,3174,265,331,0.801,-0.8
7698,7698.T,2510.0,2510.0,2505.0,2508.0,5200.0,2505.0,アイスコ,スタンダード（内国株式）,商社・卸売,-0.08,0.12,0.2,0.6,0.4,2508.0,13.0,1.0,3152,247,290,0.852,-1.21
7701,7701.T,4295.0,4408.0,4281.0,4359.0,2624100.0,4352.0,島津製作所,プライム（内国株式）,電機・精密,1.49,0.16,2.96,0.614,0.386,4349.0,11412.2,1.002,1553,162,281,0.577,-0.71
7702,7702.T,446.0,449.0,444.0,446.0,26500.0,443.0,ＪＭＳ,スタンダード（内国株式）,電機・精密,0.0,0.68,1.12,0.4,0.6,446.0,11.8,1.0,2950,242,281,0.861,-2.2
7707,7707.T,239.0,252.0,239.0,252.0,418400.0,239.0,プレシジョン・システム・サイエンス,グロース（内国株式）,電機・精密,5.44,5.44,5.44,1.0,0.0,248.0,103.8,1.016,144,26,281,0.093,3.24
7709,7709.T,178.0,182.0,175.0,176.0,35300.0,173.0,クボテック,スタンダード（内国株式）,電機・精密,-1.12,1.73,3.93,0.143,0.857,178.0,6.3,0.989,3584,268,281,0.954,-3.32
7711,7711.T,7300.0,7450.0,7250.0,7390.0,148400.0,7240.0,助川電気工業,スタンダード（内国株式）,電機・精密,1.23,2.07,2.74,0.7,0.3,7363.0,1092.7,1.004,1750,181,281,0.644,-0.97
7713,7713.T,1979.0,2083.0,1974.0,2076.0,69900.0,1979.0,シグマ光機,スタンダード（内国株式）,電機・精密,4.9,4.9,5.51,0.936,0.064,2044.0,142.9,1.016,201,32,281,0.114,2.7
7715,7715.T,3015.0,3115.0,3010.0,3115.0,65200.0,3040.0,長野計器,プライム（内国株式）,電機・精密,3.32,2.47,3.48,1.0,0.0,3080.0,200.8,1.011,517,66,281,0.235,1.12
7716,7716.T,2665.0,2726.0,2659.0,2722.0,343100.0,2664.0,ナカニシ,スタンダード（内国株式）,電機・精密,2.14,2.18,2.51,0.94,0.06,2702.0,927.1,1.007,1086,117,281,0.416,-0.06
7717,7717.T,4405.0,4675.0,4385.0,4660.0,205100.0,4475.0,ブイ・テクノロジー,プライム（内国株式）,電機・精密,5.79,4.13,6.58,0.948,0.052,4573.0,937.9,1.019,122,23,281,0.082,3.59
7718,7718.T,2197.0,2198.0,2197.0,2197.0,285800.0,2197.0,スター精密,プライム（内国株式）,機械,0.0,0.0,0.05,0.0,1.0,2197.0,627.9,1.0,2950,182,213,0.854,-2.05
7719,7719.T,568.0,635.0,553.0,635.0,1892000.0,584.0,東京衡機,スタンダード（内国株式）,電機・精密,11.8,8.73,14.44,1.0,0.0,608.0,1150.3,1.044,15,3,281,0.011,9.6
7721,7721.T,8490.0,8770.0,8370.0,8770.0,289800.0,8360.0,東京計器,プライム（内国株式）,電機・精密,3.3,4.9,4.71,1.0,0.0,8637.0,2503.0,1.015,527,67,281,0.238,1.1
7722,7722.T,962.0,986.0,962.0,976.0,72100.0,962.0,国際計測器,スタンダード（内国株式）,電機・精密,1.46,1.46,2.49,0.583,0.417,975.0,70.3,1.001,1571,165,281,0.587,-0.74
7723,7723.T,3215.0,3340.0,3215.0,3340.0,45800.0,3215.0,愛知時計電機,プライム（内国株式）,電機・精密,3.89,3.89,3.89,1.0,0.0,3298.0,151.0,1.013,368,54,281,0.192,1.69
7725,7725.T,1471.0,1498.0,1471.0,1477.0,50000.0,1481.0,インターアクション,プライム（内国株式）,電機・精密,0.41,-0.27,1.84,0.222,0.778,1482.0,74.1,0.997,2557,226,281,0.804,-1.79
